p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
ACKR1	0	2.62877575603221	0.917	0.049	0	ACKR1
PLVAP	0	1.97546744043698	0.972	0.048	0	PLVAP
IFI27	0	1.73225319738333	0.97	0.125	0	IFI27
AQP1	0	1.69030933585642	0.964	0.188	0	AQP1
CLDN5	0	1.6637824772575	0.714	0.046	0	CLDN5
ID1	0	1.65305750974157	0.904	0.195	0	ID1
EGFL7	0	1.65148790331321	0.951	0.092	0	EGFL7
HYAL2	0	1.60927558246527	0.917	0.103	0	HYAL2
STC1	0	1.46760711961553	0.577	0.017	0	STC1
VWF	0	1.42654283462681	0.89	0.046	0	VWF
RAMP3	0	1.37525762772798	0.871	0.03	0	RAMP3
MARCKSL1	0	1.33844575056657	0.867	0.136	0	MARCKSL1
PECAM1	0	1.31022544834091	0.93	0.116	0	PECAM1
PDLIM1	0	1.29469544572396	0.946	0.32	0	PDLIM1
SPRY1	0	1.29234139468851	0.833	0.206	0	SPRY1
RAMP2	0	1.18401231161767	0.88	0.109	0	RAMP2
ADGRL4	0	1.14898228191801	0.853	0.026	0	ADGRL4
ADAMTS1	0	1.13465837219524	0.862	0.245	0	ADAMTS1
PLAT	0	1.11039770192251	0.763	0.101	0	PLAT
IGFBP4	0	1.0992060104536	0.992	0.468	0	IGFBP4
FKBP1A	0	1.09400149822675	0.977	0.608	0	FKBP1A
THBD	0	1.08809715936999	0.815	0.132	0	THBD
GNG11	0	1.05664596229055	0.933	0.299	0	GNG11
NPDC1	0	1.04505368454031	0.904	0.251	0	NPDC1
APOLD1	0	1.04245256285621	0.802	0.099	0	APOLD1
ADAMTS9	0	1.02467897361447	0.738	0.035	0	ADAMTS9
ADAMTS4	0	1.02383328067655	0.764	0.105	0	ADAMTS4
TSPAN7	0	1.00974225020633	0.775	0.049	0	TSPAN7
RBP7	0	0.976872041434113	0.589	0.044	0	RBP7
ENG	0	0.942307587465682	0.897	0.357	0	ENG
TMEM88	0	0.920746935649017	0.68	0.021	0	TMEM88
POSTN	0	0.911217709087029	0.588	0.048	0	POSTN
MPZL2	0	0.907787848095195	0.661	0.023	0	MPZL2
CLEC14A	0	0.902838151725693	0.744	0.039	0	CLEC14A
VAMP5	0	0.877957893272203	0.887	0.319	0	VAMP5
MMRN2	0	0.872933554799109	0.734	0.033	0	MMRN2
DUSP23	0	0.865285210762668	0.756	0.177	0	DUSP23
SLC9A3R2	0	0.851011735745737	0.643	0.129	0	SLC9A3R2
RASIP1	0	0.844375252849958	0.698	0.027	0	RASIP1
EMCN	0	0.837633588171988	0.679	0.023	0	EMCN
ADAM15	0	0.801330427310303	0.762	0.128	0	ADAM15
ETS2	0	0.791214820392018	0.806	0.247	0	ETS2
EPAS1	0	0.782937464742788	0.868	0.291	0	EPAS1
LDB2	0	0.776420298251204	0.68	0.048	0	LDB2
BCAM	0	0.763793733552169	0.87	0.211	0	BCAM
SDPR	0	0.762494812315557	0.588	0.087	0	SDPR
SNCG	0	0.762272656210027	0.782	0.19	0	SNCG
TMSB10	0	0.761939974291461	1	0.985	0	TMSB10
CYYR1	0	0.756325019878968	0.666	0.02	0	CYYR1
IFITM3	0	0.755460877041244	0.999	0.917	0	IFITM3
ESAM	0	0.738774422912524	0.823	0.207	0	ESAM
SLCO2A1	0	0.712684692711247	0.576	0.01	0	SLCO2A1
CCDC85B	0	0.699613327569614	0.859	0.434	0	CCDC85B
SH3BP5	0	0.697643849927265	0.721	0.212	0	SH3BP5
RPS18	0	0.692964323157257	1	0.999	0	RPS18
NOSTRIN	0	0.682943704580071	0.586	0.012	0	NOSTRIN
S100A16	0	0.674430886237468	0.757	0.203	0	S100A16
NDRG1	0	0.657856346406952	0.687	0.194	0	NDRG1
SOX17	0	0.655635552268896	0.377	0.019	0	SOX17
VWA1	0	0.654236461274848	0.625	0.058	0	VWA1
PRCP	0	0.652014332972436	0.744	0.263	0	PRCP
CDC37	0	0.649494190758346	0.821	0.386	0	CDC37
INHBB	0	0.646446821289715	0.554	0.011	0	INHBB
SPARCL1	0	0.646059374945289	0.998	0.704	0	SPARCL1
FLT1	0	0.642163764478331	0.539	0.02	0	FLT1
PIM3	0	0.639711494211343	0.556	0.14	0	PIM3
GUK1	0	0.638495691973629	0.947	0.72	0	GUK1
BHLHE40	0	0.634600263223462	0.696	0.217	0	BHLHE40
GIMAP7	0	0.630849451561712	0.605	0.11	0	GIMAP7
RAB13	0	0.624215985637519	0.749	0.264	0	RAB13
RAB11A	0	0.621197606838055	0.747	0.289	0	RAB11A
MALL	0	0.620907702257858	0.557	0.031	0	MALL
RPS6	0	0.619929140851864	1	0.999	0	RPS6
TGFBR2	0	0.61788145920011	0.719	0.223	0	TGFBR2
NRN1	0	0.61738879158386	0.561	0.032	0	NRN1
RASA4	0	0.614128276861305	0.547	0.037	0	RASA4
MYH9	0	0.610822138913181	0.77	0.29	0	MYH9
MGST2	0	0.584521213190996	0.703	0.201	0	MGST2
OLFM1	0	0.583870197309681	0.506	0.043	0	OLFM1
PVRL2	0	0.583392365601355	0.691	0.199	0	PVRL2
HSPG2	0	0.57699594058394	0.642	0.151	0	HSPG2
S1PR1	0	0.576342187380213	0.541	0.026	0	S1PR1
RPL36	0	0.575246934009175	1	0.997	0	RPL36
RPS2	0	0.568532016708382	1	0.999	0	RPS2
SOX18	0	0.56206376544028	0.47	0.015	0	SOX18
JAM2	0	0.558372650124069	0.561	0.061	0	JAM2
RPL32	0	0.552860595383635	1	1	0	RPL32
RPL26	0	0.55085751345668	1	0.998	0	RPL26
RPL34	0	0.54112900115465	1	1	0	RPL34
TMEM255B	0	0.529568585930718	0.508	0.043	0	TMEM255B
CD93	0	0.521165865974667	0.607	0.121	0	CD93
MEOX1	0	0.517945849178664	0.439	0.012	0	MEOX1
SNRK	0	0.496356328388994	0.501	0.064	0	SNRK
RPS8	0	0.491582925839265	1	0.999	0	RPS8
TPD52L1	0	0.490542644243849	0.502	0.07	0	TPD52L1
EHD4	0	0.483366642187283	0.523	0.098	0	EHD4
DLL1	0	0.481807045930159	0.428	0.026	0	DLL1
PDE2A	0	0.475211371530563	0.473	0.018	0	PDE2A
EVA1C	0	0.466187719750823	0.497	0.083	0	EVA1C
KANK3	0	0.465835790952121	0.464	0.027	0	KANK3
ELK3	0	0.463930081037993	0.484	0.058	0	ELK3
EPHB4	0	0.430370588158151	0.429	0.016	0	EPHB4
MMRN1	0	0.407973975557203	0.337	0.011	0	MMRN1
ROBO4	0	0.407153185192328	0.397	0.018	0	ROBO4
ADCY4	0	0.405696757507877	0.406	0.017	0	ADCY4
TIE1	0	0.387271954159043	0.394	0.017	0	TIE1
IL3RA	0	0.385241721461537	0.373	0.016	0	IL3RA
CASKIN2	0	0.376656260666671	0.393	0.035	0	CASKIN2
CD74	0	0.362979315779934	1	0.754	0	CD74
SH2D3C	0	0.359638256981367	0.366	0.027	0	SH2D3C
SPNS2	0	0.357162979359095	0.341	0.01	0	SPNS2
CDH5	0	0.340602095962043	0.362	0.026	0	CDH5
ARHGEF15	0	0.339887510144272	0.321	0.007	0	ARHGEF15
BCL6B	0	0.33803662057761	0.315	0.011	0	BCL6B
DOC2B	0	0.337789294942192	0.324	0.007	0	DOC2B
NOS3	0	0.32463147174132	0.311	0.012	0	NOS3
COL6A2	0	-1.08757344303557	0.055	0.52	0	COL6A2
FTH1	0	-1.16323419408905	1	1	0	FTH1
CYBA	0	-1.36655583937866	0.229	0.689	0	CYBA
LGALS1	0	-1.53858090842275	0.439	0.94	0	LGALS1
S100A4	0	-1.8089266996661	0.234	0.841	0	S100A4
ITGA6	9.88131291682493e-324	0.383864510150827	0.386	0.034	1.30611194134592e-319	ITGA6
NEURL1B	9.88131291682493e-324	0.367452883370363	0.364	0.028	1.30611194134592e-319	NEURL1B
HEG1	6.42285339593621e-323	0.463167432959483	0.459	0.065	8.48972761874848e-319	HEG1
TSHZ2	2.59547505729782e-319	0.470443612280168	0.536	0.1	3.43069893073626e-315	TSHZ2
CDC42EP3	7.80936365169858e-317	0.512513791072476	0.531	0.116	1.03224168748152e-312	CDC42EP3
SOD3	2.63515153396138e-313	-1.15632958811797	0.047	0.493	3.48314329759016e-309	SOD3
FAM167B	1.67770083312375e-311	0.308858353552299	0.279	0.008	2.21758496122298e-307	FAM167B
CEBPB	4.49768190203107e-311	-0.802832903980824	0.101	0.572	5.94503593810467e-307	CEBPB
MFAP4	8.15926314784832e-311	-1.3295314615608	0.044	0.481	1.07849140288259e-306	MFAP4
EMP3	2.95287712414476e-310	-0.742423500856281	0.119	0.604	3.90311298269454e-306	EMP3
RPS28	1.59184641858955e-309	0.481775087657479	1	0.999	2.10410259609167e-305	RPS28
PALMD	2.72195121339924e-306	0.380528173635898	0.399	0.043	3.59787511387111e-302	PALMD
CD44	1.29595698052675e-305	-0.595962718534227	0.022	0.45	1.71299593686025e-301	CD44
ITM2A	1.34415688676967e-304	0.276815964280376	0.764	0.301	1.77670657293215e-300	ITM2A
FAM107A	1.28631445495747e-303	0.430946310966153	0.433	0.057	1.70025044656279e-299	FAM107A
ADGRG1	1.92989354487305e-303	0.318660980709958	0.322	0.019	2.5509332876132e-299	ADGRG1
RPL31	3.0955762252574e-302	0.470956614749467	1	0.997	4.09173265454524e-298	RPL31
EFNA1	1.73937870679373e-301	0.412885633014497	0.43	0.058	2.29911077463995e-297	EFNA1
RAPGEF3	2.06122818717299e-300	0.316901346259798	0.317	0.019	2.72453141780526e-296	RAPGEF3
RPS24	7.98875902834074e-298	0.473713003040123	1	0.994	1.05595416836608e-293	RPS24
SCARF1	2.44618173366253e-297	0.32956007291441	0.344	0.028	3.23336301555514e-293	SCARF1
SELP	3.29704504888177e-296	0.283410744796372	0.269	0.009	4.35803414561192e-292	SELP
TAGLN	3.30312791478152e-290	-2.28398585288658	0.443	0.8	4.36607447775821e-286	TAGLN
FXYD1	4.04381036408058e-289	-0.777191975929573	0.028	0.442	5.34510853924171e-285	FXYD1
MYCT1	2.03879113126396e-287	0.282892702344391	0.294	0.015	2.6948741173047e-283	MYCT1
PSAP	2.08494042114232e-283	-0.883042286245188	0.778	0.933	2.75587424866592e-279	PSAP
SHC1	4.94434582694311e-283	0.448761780926861	0.49	0.114	6.53543631405341e-279	SHC1
EMP1	1.29149107498834e-281	0.503771468796378	0.758	0.282	1.70709290291958e-277	EMP1
PTPRB	4.87663235039811e-277	0.276865645865444	0.291	0.017	6.44593264075623e-273	PTPRB
OAZ1	1.01595163731032e-276	-0.595678675095252	0.864	0.972	1.34288487419678e-272	OAZ1
