p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
FABP4	0	2.5301365541928	0.939	0.212	0	FABP4
ID4	0	1.98037615900182	0.887	0.192	0	ID4
STEAP4	0	1.88339955893363	0.956	0.107	0	STEAP4
RGS16	0	1.58666929041336	0.775	0.128	0	RGS16
CD36	0	1.47017643515068	0.718	0.074	0	CD36
TINAGL1	0	1.43142608079332	0.986	0.322	0	TINAGL1
ARID5B	0	1.3738164271055	0.958	0.386	0	ARID5B
CNN3	0	1.22869839625018	0.974	0.528	0	CNN3
ARID5A	0	1.02627800857517	0.824	0.293	0	ARID5A
FGF7	1.93221646505194e-312	1.54360748940252	0.889	0.232	2.55400372350566e-308	FGF7
TAGLN	3.09536295220964e-300	1.41180290289552	1	0.74	4.09145075023071e-296	TAGLN
ACTA2	3.86614252183572e-292	1.39411818699991	0.991	0.513	5.11026718536245e-288	ACTA2
A2M	5.71123402698019e-281	1.009806405167	0.946	0.531	7.54910913686241e-277	A2M
TM4SF1	3.60579216406656e-276	1.44717989654789	0.8	0.294	4.76613608246318e-272	TM4SF1
TPM1	1.54677135985331e-265	1.14586679035367	0.963	0.438	2.04452238345411e-261	TPM1
GGT5	2.10888507517715e-257	0.820667569514514	0.733	0.129	2.78752429236916e-253	GGT5
MYC	1.97573913404161e-249	1.21887730627729	0.829	0.324	2.6115319873762e-245	MYC
LHFP	3.03776229653799e-246	0.90219623426174	0.871	0.348	4.01531420356391e-242	LHFP
ATF3	3.70308050402743e-243	1.03376412373557	0.758	0.224	4.89473181022346e-239	ATF3
PTGER1	3.98955446931706e-236	0.480348833104699	0.383	0.008	5.2733930975433e-232	PTGER1
APOE	1.29499341889225e-233	0.834253310289768	0.906	0.257	1.71172230109177e-229	APOE
CALD1	1.30335322200146e-228	0.978285872443934	0.997	0.573	1.72277228884153e-224	CALD1
INPP4B	1.04510862040804e-221	0.573468482583187	0.537	0.052	1.38142457445535e-217	INPP4B
EPS8	2.80357404809242e-219	0.726098239628334	0.765	0.257	3.70576417676856e-215	EPS8
LGI4	1.57318285922533e-216	0.706530877549925	0.664	0.097	2.07943310332404e-212	LGI4
IGFBP5	7.63869966572648e-209	1.11221062470531	0.805	0.207	1.00968332181573e-204	IGFBP5
NOTCH3	4.65317444359734e-208	0.661376222879868	0.615	0.094	6.15056597954697e-204	NOTCH3
FILIP1L	1.89596708702143e-204	1.00277753156651	0.768	0.268	2.50608929562493e-200	FILIP1L
MYL9	2.40271166051528e-203	0.823117158575235	0.998	0.624	3.17590427286909e-199	MYL9
CPE	4.50873262241223e-201	0.852631224475213	0.951	0.395	5.95964278030448e-197	CPE
CXCL12	1.2044610287585e-200	1.0140840763243	0.854	0.329	1.59205658781298e-196	CXCL12
CAV1	2.09848917792136e-200	0.920102802302155	0.923	0.398	2.77378299537645e-196	CAV1
ADAMTS1	4.0599931929974e-195	1.19102716498902	0.838	0.3	5.36649900250396e-191	ADAMTS1
SSTR2	1.35527588861264e-193	0.504783738507053	0.345	0.013	1.79140366956819e-189	SSTR2
CYR61	9.08737981914219e-193	1.43288052229729	0.906	0.454	1.20116986449422e-188	CYR61
SEPT7	2.38310617117032e-189	0.693905064005094	0.956	0.715	3.14998973705293e-185	SEPT7
GEM	4.03384589422174e-182	0.966302567572198	0.695	0.185	5.33193750298229e-178	GEM
SYTL2	7.26436625709951e-177	0.545810791762197	0.5	0.062	9.60203931863414e-173	SYTL2
REM1	1.97721503602266e-174	0.45352655906906	0.409	0.034	2.61348283461475e-170	REM1
PHLDA1	5.93237741617251e-171	0.759545762415185	0.517	0.089	7.84141646869682e-167	PHLDA1
FABP5	1.59477533510743e-170	1.07654888164946	0.726	0.227	2.107974037945e-166	FABP5
AGT	2.00732394151831e-167	0.840563537718005	0.608	0.111	2.65328078589891e-163	AGT
DEGS1	1.09203107948924e-165	0.583554876491626	0.695	0.31	1.44344668086887e-161	DEGS1
ESAM	6.76666006383553e-164	0.694213860855003	0.803	0.262	8.94417127237781e-160	ESAM
TIMP3	4.04545419612869e-162	0.769842956746438	0.967	0.514	5.3472813564429e-158	TIMP3
ACTN4	2.90535151262523e-159	0.719402952603212	0.801	0.351	3.84029362938803e-155	ACTN4
ITGB1	8.56755470314008e-156	0.702306183651848	0.941	0.656	1.13245938066106e-151	ITGB1
PTK2	2.67617575733375e-154	0.582284419929941	0.611	0.16	3.53736911604375e-150	PTK2
PARM1	5.43286703497938e-151	0.459906401805352	0.463	0.069	7.18116364683575e-147	PARM1
SOD3	2.55851710646347e-147	0.705560260393768	0.92	0.409	3.38184791132342e-143	SOD3
MAP1B	6.57578223716118e-146	0.732058280920024	0.782	0.282	8.69186896107965e-142	MAP1B
ZFP36	2.2232832965554e-145	0.971441393450778	0.958	0.763	2.93873586138693e-141	ZFP36
SYNPO2	1.9222677771268e-144	0.644528365572745	0.591	0.131	2.5408535478062e-140	SYNPO2
FHL2	3.17254707506515e-144	0.603958818348512	0.599	0.138	4.19347272382112e-140	FHL2
CCL19	1.66925234845565e-143	1.61979963902346	0.458	0.074	2.20641775418868e-139	CCL19
CCL2	1.67747082419948e-142	1.17947952995702	0.834	0.382	2.21728093542688e-138	CCL2
DNAJB4	6.94648980649637e-142	0.618449591411128	0.589	0.178	9.1818702262269e-138	DNAJB4
TPPP3	1.50694622956752e-141	0.616856837329566	0.533	0.095	1.99188152624235e-137	TPPP3
ANGPT2	2.26232991643795e-140	0.516612890030524	0.434	0.063	2.99034768354769e-136	ANGPT2
TGFB3	1.7685698472555e-139	0.561830825446596	0.382	0.049	2.33769562410232e-135	TGFB3
MRGPRF	1.50678529921256e-138	0.569646949677915	0.549	0.131	1.99166880849916e-134	MRGPRF
SOCS3	7.35575300461948e-137	0.916699083456918	0.819	0.433	9.72283432150603e-133	SOCS3
ADAMTS4	7.42478829999212e-135	0.934470182203082	0.618	0.17	9.81408517492959e-131	ADAMTS4
TPM2	1.17334147187902e-134	0.394238698512826	0.946	0.473	1.55092275752969e-130	TPM2
ITGA7	1.67211521814616e-133	0.454034657974505	0.49	0.086	2.2102018953456e-129	ITGA7
ACTB	3.56165356687115e-133	0.65430342420478	1	1	4.70779368469028e-129	ACTB
IGFBP7	3.00328801777747e-131	0.751324452300292	1	0.869	3.96974610189827e-127	IGFBP7
SERPING1	5.08290319192374e-131	0.627541193848076	0.983	0.65	6.71858143908479e-127	SERPING1
CNN1	1.66583481060217e-130	0.674998733300952	0.65	0.173	2.20190045265395e-126	CNN1
