p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
ARMCX6	6.16544140571065e-15	0.815367622420373	0.333	0.03	8.14948045006834e-11	ARMCX6
EPS8L1	1.85376493908398e-12	0.497683896717325	0.333	0.013	2.45030649648121e-08	EPS8L1
DYX1C1	2.516302836676e-12	0.507345807629062	0.333	0.003	3.32604908951834e-08	DYX1C1
SLC2A1	5.95466033768975e-12	0.928023576453524	0.333	0.158	7.87087003435831e-08	SLC2A1
TRIB2	8.33090768583232e-12	1.04087306391046	0.667	0.053	1.10117937791332e-07	TRIB2
GDPD5	1.81286736126692e-11	0.654658976213187	0.333	0.037	2.39624807812262e-07	GDPD5
UBR3	2.53229388752263e-11	0.883797930333625	0.667	0.094	3.34718606052742e-07	UBR3
AREL1	5.13670143263297e-11	0.47863570174663	0.333	0.032	6.78969195365426e-07	AREL1
EFNB1	1.07319685030013e-10	1.11737862792644	0.667	0.078	1.41855159672672e-06	EFNB1
SPG11	2.48306348269596e-10	0.480888540408483	0.333	0.03	3.28211331142752e-06	SPG11
PTCH1	3.59970207385857e-10	1.23096964272078	0.667	0.06	4.75808620122626e-06	PTCH1
STEAP2	8.25221302366698e-10	0.651567518190746	0.333	0.04	1.0907775174683e-05	STEAP2
LYPD2	1.00753652842342e-09	1.89390741742543	0.667	0.002	1.33176178327008e-05	LYPD2
ADD1	3.87437513895647e-09	1.12885129180414	1	0.242	5.12114905867267e-05	ADD1
MAST3	6.40761850332792e-09	0.488901124645639	0.333	0.022	8.46959013769885e-05	MAST3
GLI1	6.61713039707705e-09	0.819357912239588	0.667	0.027	8.74652295885644e-05	GLI1
PHKA1	1.03915118717505e-08	0.486281264619513	0.333	0.024	0.000137355003920798	PHKA1
FAM175A	3.87666657921853e-08	0.476128893155495	0.333	0.034	0.000512417788441105	FAM175A
HHAT	6.59217807953195e-08	0.494777045958734	0.333	0.016	0.000871354098552533	HHAT
COG4	7.64566179089421e-08	0.983892773679391	1	0.111	0.0010106035755204	COG4
ITGB4	1.33038566621094e-07	1.07267347226238	0.667	0.022	0.00175850377359762	ITGB4
SFRP5	1.40080735884532e-07	2.26671907957401	0.667	0.001	0.00185158716692174	SFRP5
LEMD2	3.58425752173746e-07	0.585224701055419	0.333	0.104	0.00473767159223258	LEMD2
TBRG4	4.06690951216679e-07	0.476042563462343	0.333	0.034	0.00537564099318207	TBRG4
PTPN13	4.39779509661585e-07	0.821881737607798	0.667	0.024	0.00581300555870683	PTPN13
TCAIM	4.51778333766585e-07	0.484103278830207	0.333	0.026	0.00597160601572672	TCAIM
QRSL1	5.28742327307026e-07	0.486979223119318	0.333	0.023	0.00698891608234427	QRSL1
KLHL24	7.95598091096872e-07	0.834112027042357	0.667	0.139	0.0105162155681184	KLHL24
CLDN1	8.6602566622863e-07	0.980293107882272	0.667	0.001	0.01144712725621	CLDN1
IRGQ	8.75426265748426e-07	0.475524741754044	0.333	0.035	0.0115713843806627	IRGQ
RPP25L	1.04309140335644e-06	0.814696909817206	0.667	0.16	0.0137875821695654	RPP25L
TSEN2	1.09468346379146e-06	0.458924719945375	0.333	0.051	0.0144695260243955	TSEN2
WNT6	1.21561516804608e-06	0.96971852140711	1	0.009	0.0160680012912331	WNT6
FBXL19	1.24181768833094e-06	0.486455708579833	0.333	0.024	0.0164143462043583	FBXL19
KLF5	1.45849511831119e-06	0.828526280326467	0.667	0.018	0.0192783884738372	KLF5
SNX12	1.93409687251197e-06	0.546815950658208	0.333	0.143	0.0255648924608632	SNX12
NDRG1	2.00414554482374e-06	1.57686047152775	0.667	0.328	0.0264907958114802	NDRG1
KRBA1	2.30711110451496e-06	0.480801798854887	0.333	0.029	0.0304953945794788	KRBA1
SEPT9	2.49968599117945e-06	0.689603744311405	0.333	0.144	0.03304084943141	SEPT9
DUBR	2.99617894859815e-06	0.595872539011265	0.333	0.092	0.0396034933425703	DUBR
DPH7	3.52470078107555e-06	0.468388916435178	0.333	0.042	0.0465894949242567	DPH7
RALGPS2	3.66832263847634e-06	0.959954622754211	1	0.018	0.0484878886353802	RALGPS2
RGP1	3.76204633366373e-06	0.470876373222327	0.333	0.039	0.0497267284383672	RGP1
DARS	7.850696715527e-06	0.838547081498867	0.667	0.246	0.103770509185836	DARS
SCYL3	9.23745918155792e-06	0.47794354044542	0.333	0.032	0.122100735461833	SCYL3
PNPLA6	9.33890149348717e-06	0.48419030724504	0.333	0.026	0.123441599940913	PNPLA6
BCS1L	1.00237348212752e-05	0.457398390470727	0.333	0.053	0.132493726867616	BCS1L
ZDHHC9	1.03803704863128e-05	0.46198438576933	0.333	0.048	0.137207737088083	ZDHHC9
WDR26	1.31029723458117e-05	0.592137502262237	0.333	0.241	0.173195088466939	WDR26
PIGN	1.47574874005228e-05	0.475438464199096	0.333	0.034	0.195064468460111	PIGN
PCBP4	1.52137231803917e-05	0.604050283778479	0.333	0.229	0.201094992998417	PCBP4
GPX7	1.57355269508703e-05	0.951333879710304	0.667	0.301	0.207992195236603	GPX7
BAZ2A	1.7935731398639e-05	0.583461032167922	0.333	0.103	0.23707449762721	BAZ2A
OTUD7B	1.8859739357359e-05	0.554722968598315	0.333	0.132	0.249288034825572	OTUD7B
RUNDC1	1.89834355322221e-05	0.458585334230256	0.333	0.051	0.250923050864912	RUNDC1
FXR1	2.64236544947194e-05	0.788940136874948	0.667	0.29	0.349267865111201	FXR1
SMIM5	3.06933727464222e-05	0.844352613044188	0.333	0.112	0.405705000962208	SMIM5
IGFBP6	3.24540543709899e-05	2.45804756121524	1	0.122	0.428977690675744	IGFBP6
AKAP10	3.36039442468908e-05	0.473283941023264	0.333	0.037	0.444176935055403	AKAP10
DCUN1D5	6.09461372860956e-05	0.86012887623123	0.667	0.406	0.805586042647611	DCUN1D5
MEOX2	6.13367784711735e-05	1.21105080572653	1	0.062	0.810749537831972	MEOX2
MANBAL	6.58294795830864e-05	0.565698223292425	0.333	0.382	0.870134061129236	MANBAL
CCNYL1	6.70822464645296e-05	0.477424733689295	0.333	0.032	0.886693133768152	CCNYL1
CLIP4	7.34754032313475e-05	0.567805290621819	0.333	0.117	0.971197879911951	CLIP4
APOD	7.53331597204773e-05	2.02951753354228	1	0.098	0.995753705185269	APOD
AAMDC	7.76104106327253e-05	0.534417534827242	0.333	0.296	1	AAMDC
MBD6	7.92993695588576e-05	0.454099313756884	0.333	0.055	1	MBD6
ARAP1	8.49251331979014e-05	0.852416857177366	0.667	0.114	1	ARAP1
SIGMAR1	8.65323957441366e-05	0.572253405252378	0.333	0.256	1	SIGMAR1
TFIP11	8.98221778195517e-05	0.449969688403013	0.333	0.06	1	TFIP11
MSH3	9.44772946072324e-05	0.473972883523817	0.333	0.036	1	MSH3
TEN1	9.88939757749393e-05	0.801461643672989	0.667	0.164	1	TEN1
TMEM60	0.000101355252126538	0.478693403486354	0.333	0.208	1	TMEM60
MTRF1L	0.000105079415578583	0.467532605370693	0.333	0.042	1	MTRF1L
KCTD18	0.000107220121121055	0.65620829654376	0.667	0.036	1	KCTD18
GLIS2	0.000116366795514913	0.832646599299487	0.667	0.133	1	GLIS2
UBE2D1	0.000117948487218572	0.701816346654162	0.667	0.14	1	UBE2D1
DACT1	0.000134543579258844	0.999474166734116	0.667	0.078	1	DACT1
SLC25A24	0.0001371720844056	0.735851148160147	0.667	0.105	1	SLC25A24
IMMT	0.000156177434761694	0.521493178921719	0.333	0.305	1	IMMT
FAM168B	0.000159620290559857	0.499317198777727	0.333	0.186	1	FAM168B
CGNL1	0.000211889406827368	1.16148158262084	1	0.094	1	CGNL1
MACROD2	0.000233991889350654	0.472251416409074	0.333	0.037	1	MACROD2
CDKN1C	0.000248766739897918	1.36165766160676	0.667	0.268	1	CDKN1C
TMEM9	0.000265371683112469	0.738703617478546	0.667	0.228	1	TMEM9
ACAA2	0.000267329536314019	0.958364342211688	1	0.295	1	ACAA2
SCLY	0.000271501727210861	0.458924719945375	0.333	0.05	1	SCLY
PPP3CB	0.000288093962012565	0.480426005710135	0.333	0.204	1	PPP3CB
HID1	0.000304155933732659	0.468131946113836	0.333	0.041	1	HID1
DIP2A	0.000312102508357216	0.656122160189858	0.667	0.036	1	DIP2A
SCAF8	0.000313248611917817	0.445438338868815	0.333	0.064	1	SCAF8
MAPK1IP1L	0.000316060209638009	0.715745990975077	0.667	0.128	1	MAPK1IP1L
PLXNA1	0.000323303585777201	0.650539152344698	0.667	0.041	1	PLXNA1
TMEM221	0.000334828306413288	0.505032639337844	0.667	0.006	1	TMEM221
ZHX2	0.000345527428805173	0.454859673697205	0.333	0.054	1	ZHX2
TJP1	0.000360649650025489	0.524595359397004	0.333	0.158	1	TJP1
EYA2	0.000382725981949785	0.503966825221496	0.667	0.006	1	EYA2
LMBR1	0.000405325335891857	0.448960945883044	0.333	0.06	1	LMBR1
RSRC1	0.000441265062739417	0.480787342660769	0.333	0.203	1	RSRC1
ATP9B	0.000443854933134	0.442261875443971	0.333	0.067	1	ATP9B
ARMCX2	0.000461222819229443	0.50515113327998	0.333	0.178	1	ARMCX2
HMG20A	0.00046981560613659	0.458500505795713	0.333	0.05	1	HMG20A
CREBRF	0.000473771471082092	0.51767179170379	0.333	0.165	1	CREBRF
NFATC3	0.000492048310105563	0.450642749172154	0.333	0.058	1	NFATC3
EXTL3	0.000494035465918958	0.758329455519684	1	0.085	1	EXTL3
GLTSCR1L	0.000499331073714873	0.636505326443799	0.667	0.055	1	GLTSCR1L
MPI	0.0005193621287973	0.458246063658723	0.333	0.051	1	MPI
CDK2AP1	0.000521300435667549	0.504114787047615	0.333	0.179	1	CDK2AP1
FAM219A	0.000526326839316849	0.44694650840479	0.333	0.062	1	FAM219A
DBR1	0.000567272359221729	0.446024578992803	0.333	0.063	1	DBR1
SNIP1	0.000597396794083463	0.630106921048623	0.667	0.062	1	SNIP1
MPZL1	0.000607140085459009	0.644451874705098	0.333	0.175	1	MPZL1
C2	0.000651422970925306	1.58476274028462	0.667	0.045	1	C2
FBXL20	0.000667303138928512	0.438430133979421	0.333	0.07	1	FBXL20
KCNIP3	0.000683931475240998	0.491089596653161	0.333	0.019	1	KCNIP3
SNAP47	0.000698254983830386	0.514975564785807	0.333	0.166	1	SNAP47
MYH9	0.000706604361395078	0.716233706646515	0.333	0.31	1	MYH9
LACTB2	0.000740326128510365	0.429326371692041	0.333	0.079	1	LACTB2
MICALL1	0.000754951780282024	0.446192139314911	0.333	0.062	1	MICALL1
NR2F2	0.000773162092707122	1.03461121650995	1	0.203	1	NR2F2
FBXL4	0.000795852499645035	0.437183820827361	0.333	0.071	1	FBXL4
DYNC2H1	0.000874139739726249	0.644220825314223	0.667	0.047	1	DYNC2H1
