p_val	avg_logFC	pct.1	pct.2	p_val_adj	gene
VPS37B	0	1.74235712421958	0.852	0.124	0	VPS37B
CD3G	4.83377614189453e-302	1.94256690981259	0.911	0.003	6.38928530435619e-298	CD3G
CD3D	3.02419251890961e-265	1.52717363055769	0.822	0.002	3.99737767149473e-261	CD3D
PTPRCAP	1.88824585179337e-245	1.33433094289896	0.805	0.004	2.49588336690048e-241	PTPRCAP
BTG1	2.01593230906685e-243	1.55659930540657	1	0.742	2.66465932612457e-239	BTG1
IFNGR1	1.86759157477548e-234	1.36901349216077	0.923	0.469	2.46858254353823e-230	IFNGR1
LAT	1.04236877185305e-224	1.23519875591147	0.746	0.003	1.37780304263536e-220	LAT
CD3E	2.64940526309828e-219	1.1645244085186	0.71	0.002	3.50198387676331e-215	CD3E
LTB	3.98342058774657e-212	1.21823063271272	0.716	0.004	5.26528533288341e-208	LTB
HCST	9.86047712124357e-207	1.34818708621955	0.793	0.031	1.30335786588598e-202	HCST
GRAMD3	4.9491472725069e-204	0.782490572675177	0.373	0.102	6.54178286479962e-200	GRAMD3
RPL13A	5.60738793661267e-196	0.918249971549627	1	1	7.41184537461463e-192	RPL13A
CXCR6	4.37976503648539e-195	1.36361540280809	0.627	0.001	5.78917342522639e-191	CXCR6
IGFBP7	4.28756357605407e-193	-2.34249898420199	0.976	0.956	5.66730153482827e-189	IGFBP7
SELPLG	4.68215522895231e-188	1.4574999894448	0.905	0.065	6.18887278162916e-184	SELPLG
RPS27	5.09598677135991e-188	0.948982763274874	1	1	6.73587531438353e-184	RPS27
RAC2	3.32210290966157e-184	1.57851677694363	0.905	0.068	4.39115562599066e-180	RAC2
ICOS	3.79395417837383e-182	0.964112939108342	0.592	0.001	5.01484863297453e-178	ICOS
TMSB10	1.80900107234551e-175	1.49515424842707	1	0.782	2.3911376174263e-171	TMSB10
CD52	2.97922486210496e-168	1.92079589982312	0.976	0.09	3.93793942273034e-164	CD52
RPS15A	2.72899243462551e-161	0.887716121709484	1	0.999	3.607182200088e-157	RPS15A
SEPT1	1.71297833263512e-159	0.948512129960605	0.692	0.04	2.2642147600771e-155	SEPT1
SH2D2A	9.06277275699446e-159	0.829384283704244	0.527	0.001	1.19791730301953e-154	SH2D2A
SHISA5	3.0991753504879e-149	1.06621997106784	0.941	0.651	4.0964899782749e-145	SHISA5
CD81	3.78525098454157e-148	-1.09502804317316	0.964	0.988	5.00334475136705e-144	CD81
ITGB7	5.3580495201992e-148	1.01397818793696	0.621	0.01	7.0822698557993e-144	ITGB7
CORO1A	6.7016909412621e-146	1.36684225297819	0.923	0.083	8.85829508616025e-142	CORO1A
CD247	1.29793023787527e-144	0.665661807078379	0.515	0.002	1.71560418842353e-140	CD247
PDCD1	2.66577207381395e-144	0.938575679722945	0.533	0.004	3.52361752716727e-140	PDCD1
RPS13	1.73679884538807e-142	0.848703891667633	1	0.998	2.29570071383394e-138	RPS13
PRDX6	2.43811292464039e-141	0.896790427477294	0.757	0.525	3.22269766378966e-137	PRDX6
CD82	1.30766874599269e-140	0.874532866218156	0.68	0.199	1.72847654845313e-136	CD82
IL7R	1.74222131022873e-140	1.0054103104356	0.556	0.007	2.30286812786033e-136	IL7R
NKG7	2.58588599038932e-139	1.892195493441	0.479	0.002	3.4180241020966e-135	NKG7
BGN	8.35916678325621e-139	-1.9540700213308	0.97	0.946	1.10491466541081e-134	BGN
RGS1	2.7345085406644e-137	1.36619958841299	0.775	0.041	3.6144733890502e-133	RGS1
IKZF3	3.28363321332339e-135	0.633841798305505	0.456	0.001	4.34030638137086e-131	IKZF3
SKAP1	5.60694555131826e-134	0.694701431427632	0.479	0.002	7.41126062973247e-130	SKAP1
THY1	1.56459309666478e-133	1.26335360254689	0.793	0.085	2.06807915517151e-129	THY1
LAPTM5	4.23271270999361e-132	1.18795544166839	0.893	0.092	5.59479966006955e-128	LAPTM5
CD63	1.169107542927e-129	-1.13393658511982	0.959	0.979	1.54532635024091e-125	CD63
PTPN22	6.03156849709184e-129	0.812952003517034	0.556	0.012	7.972527239456e-125	PTPN22
CST3	1.42189460486303e-127	-2.17127988015549	0.994	1	1.87946028870796e-123	CST3
RPS11	1.81830424306366e-126	0.77391930957907	1	1	2.40343454848154e-122	RPS11
IL2RB	9.79835245701287e-126	0.562473434549923	0.426	0.001	1.29514622776796e-121	IL2RB
CCL5	1.87735172127492e-124	3.31930517807766	0.462	0.017	2.48148350518119e-120	CCL5
RPL19	1.16154584021948e-123	0.718253705809843	1	1	1.53533129160211e-119	RPL19
ETS1	1.51880695011505e-123	0.905488647879589	0.68	0.129	2.00755902666207e-119	ETS1
RPS16	2.78063569000307e-123	0.71494096939795	1	1	3.67544425504606e-119	RPS16
RPL18A	1.80381886241821e-122	0.726254880251794	1	1	2.38428777234439e-118	RPL18A
ITK	2.65510116050282e-122	0.549095129846338	0.408	0.001	3.50951271395263e-118	ITK
RPS24	1.32105512774072e-121	0.982592420955008	1	0.985	1.74617066784769e-117	RPS24
RORA	1.65431617041672e-121	0.766058400238796	0.58	0.335	2.18667511405682e-117	RORA
BCL11B	2.40681603934985e-120	0.495728380160699	0.42	0.001	3.18132944081263e-116	BCL11B
RPS18	1.98776671402573e-119	0.755543486435107	1	0.999	2.62743004259922e-115	RPS18
BCL2	3.06670091649551e-119	0.801265784493323	0.633	0.283	4.05356527142377e-115	BCL2
PTPN18	2.6214579181141e-118	1.17812542872021	0.858	0.098	3.46504307616321e-114	PTPN18
CD53	2.95289328186559e-118	1.126938710821	0.852	0.089	3.90313433996994e-114	CD53
RPL17	1.75037144665002e-116	0.748793817035653	1	0.999	2.31364097818199e-112	RPL17
RPS7	6.66064373496178e-115	0.746589099781971	1	0.998	8.80403888887249e-111	RPS7
RPL37A	2.48122441038417e-112	0.661266130428167	1	1	3.2796824256458e-108	RPL37A
RPL32	2.57687040612388e-112	0.749760726676133	1	0.999	3.40610730281455e-108	RPL32
LCK	6.15469056537789e-112	0.769961904503392	0.444	0.005	8.1352699893165e-108	LCK
RPS14	6.20559502573565e-112	0.668433031572497	1	1	8.20255550501738e-108	RPS14
TBC1D10C	6.68533521697297e-111	0.469501974356501	0.408	0.002	8.83667608979487e-107	TBC1D10C
P2RY10	1.67668478610074e-110	0.542051575351528	0.456	0.005	2.21624195026796e-106	P2RY10
RPLP2	9.77090593878323e-110	0.698366249673118	1	0.999	1.29151834698837e-105	RPLP2
CREM	1.8370337935005e-106	0.929464079778083	0.598	0.257	2.42819126824896e-102	CREM
CD163L1	1.56674589118955e-102	1.03397795773318	0.343	0.001	2.07092471897435e-98	CD163L1
CD9	1.93481087607782e-102	-1.18291147767718	0.964	0.945	2.55743301599966e-98	CD9
LIMD2	2.42274202010934e-102	0.887447820998912	0.669	0.089	3.20238040218052e-98	LIMD2
ARHGDIB	1.08445367095e-101	1.10972294707045	0.852	0.328	1.43343086226171e-97	ARHGDIB
